,Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
473,8090,INDIANA UTILITIES CORP,Investor Owned,IN,4,7,6,3,4,1,6,3,5,6,4
474,8160,INTERMOUNTAIN GAS CO,Investor Owned,ID,0,540,580,591,679,736,730,784,3389,2249,833
475,8170,ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,Investor Owned,IA,13,21,18,14,19,1,369,377,328,332,328
476,8220,IOLA MUNICIPAL GAS CO,Municipal Owned,KS,0,0,0,0,0,0,0,1,0,0,12
477,8230,"IOTA GAS DEPT, TOWN OF",Municipal Owned,LA,0,1,0,1,0,0,1,0,0,0,0
478,8321,"ISABEL, CITY OF",Municipal Owned,KS,2,0,0,0,0,0,0,0,0,0,0
479,8326,ITAWAMBA INDUSTRIAL GAS CO,Privately Owned,MS,0,0,0,0,0,0,0,0,0,0,0
480,9030,"JACKSON, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
481,9040,JACKSON ENERGY AUTHORITY,Municipal Owned,TN,94,108,110,113,80,62,73,73,84,51,45
482,9070,"JACKSONVILLE WATER WORK, GAS & SEWER BOARD",Municipal Owned,AL,0,0,0,0,0,0,0,0,20,11,17
483,9100,JAMESTOWN GAS SYSTEM,Municipal Owned,TN,0,0,0,0,0,0,0,0,10,9,13
484,9110,"JAMESTOWN MUNICIPAL GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,3,3,0,0,0
485,9120,JASONVILLE GAS UTILITY,Municipal Owned,IN,0,0,0,0,0,1,0,4,6,1,1
486,9130,"JASPER, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,0,0,0
487,9140,JASPER MUNICIPAL UTILITIES,Municipal Owned,IN,1,0,0,0,0,0,0,0,2,0,1
488,9160,"JAY, TOWN OF",Municipal Owned,FL,1,6,0,0,0,0,0,0,0,0,0
489,9170,JAY UTILITIES AUTH,Municipal Owned,OK,0,3,0,0,0,0,0,0,0,0,0
490,9200,JEFFERSON - COCKE CO UTIL DIST,Municipal Owned,TN,13,19,20,23,15,28,30,8,33,28,34
491,9210,"JENA GAS SYSTEM, TOWN OF",Municipal Owned,LA,0,3,2,1,0,0,0,2,2,122,2
492,9245,"JOAQUIN, CITY OF",Municipal Owned,TX,0,3,0,0,0,0,0,2,0,0,1
493,9260,JOHNSON COUNTY GAS CO INC,Privately Owned,KY,0,0,0,0,0,0,0,0,0,0,0
494,9276,JOINTLY OWNED NATURAL GAS,Municipal Owned,GA,19,19,8,3,22,19,15,6,12,2,26
495,9280,JOINT UTILIITIES BOARD - ALTENBURG & FROHNA,Municipal Owned,MO,0,1,0,0,0,0,2,0,1,0,0
496,9290,JONES CITY MUNICIPAL GAS SYSTEM,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
497,9300,JONESBORO MUNICIPAL GAS,Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,2
498,9310,"JONESVILLE, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
499,10060,"KAPLAN GAS DEPT, CITY OF",Municipal Owned,LA,0,0,0,0,0,0,4,0,0,4,1
500,10070,KARNAK MUNICIPAL GAS UTILITY,Municipal Owned,IL,0,0,1,1,0,0,0,0,2,0,0
501,10100,KAW CITY MUNICIPAL GAS DEPT,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
502,10123,"KECHI, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
503,10156,KENNETT MUNICIPAL GAS SYSTEM,Municipal Owned,MO,5,2,4,5,17,3,3,8,4,7,0
504,10180,KENTWOOD NATURAL GAS SYSTEM,Municipal Owned,LA,0,0,9,0,0,0,0,0,1,0,0
505,10210,KEVIL NATURAL GAS SYSTEM,Municipal Owned,KY,0,0,0,0,0,0,1,0,0,0,0
506,10240,KEYES MUNICIPAL GAS & WATER SYSTEM,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
507,10251,"KIEFER, CITY OF",Municipal Owned,OK,0,0,0,0,0,8,0,1,0,0,1
508,10260,"KINDER GAS SYSTEMS, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,5,0
509,10270,KINGS MOUNTAIN NATURAL GAS SYSTEM,Municipal Owned,NC,5,0,19,15,14,19,11,8,6,22,14
510,10310,KNOXVILLE UTILITIES BOARD,Municipal Owned,TN,692,514,425,526,465,423,480,408,413,455,471
511,10330,"KOUNTZE MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,TX,0,3,3,4,5,3,3,1,2,2,2
512,10340,KROTZ SPRINGS GAS SYSTEM,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
513,10350,"KUTTAWA NATURAL GAS, CITY OF",Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
514,11016,LA CENTER NATURAL GAS SYSTEM,Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
515,11032,SPIRE MISSOURI INC. EAST,Investor Owned,MO,1491,1415,1286,957,1548,1568,1363,1389,1460,1380,1138
516,11040,"LACYGNE GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,3
517,11056,"LAFAYETTE UTILITY APT, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,0
518,11064,"LAFAYETTE GAS & UTILITIES DEPT, CITY OF",Municipal Owned,TN,0,0,0,0,0,0,0,0,0,0,0
519,11080,"LAGRANGE GAS DEPT, CITY OF",Municipal Owned,GA,0,4,1,2,23,12,26,13,3,4,4
520,11096,LAKE APOPKA NATURAL GAS DISTRICT,Municipal Owned,FL,115,94,62,120,189,205,263,264,210,266,249
521,11113,"LAKE CITY, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,0,11,1
522,11119,LAKE PARK MUNICIPAL UTILITIES,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
523,11120,LAKE COUNTY UTIL DIST,Municipal Owned,TN,0,0,0,0,0,0,4,1,0,0,0
524,11128,LAKE PARK PUBLIC UTILITIES,Municipal Owned,MN,0,1,3,0,0,0,0,0,0,0,0
525,11184,LAMONI MUNICIPAL UTILITIES,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,1,0
526,11192,LANCASTER COUNTY NATURAL GAS AUTH,Municipal Owned,SC,0,0,0,0,0,48,0,0,0,0,0
527,11208,"LANCASTER MUNICIPAL GAS CO, CITY OF",Municipal Owned,OH,49,61,48,55,54,34,54,65,48,72,57
528,11216,"LANETT GAS DEPT, CITY OF",Municipal Owned,AL,0,66,54,50,36,24,22,24,18,13,21
529,11224,LAPEL MUNICIPAL GAS CO,Municipal Owned,IN,0,0,0,0,0,0,0,0,0,0,4
530,11240,"LAS CRUCES, CITY OF",Municipal Owned,NM,33,58,73,59,34,69,88,122,87,67,39
531,11248,LAS VEGAS NATURAL GAS SYSTEM,Municipal Owned,NM,0,0,0,0,0,0,0,0,0,0,0
532,11264,LAURENS COMMISSION OF PUBLIC WORKS,Municipal Owned,SC,0,0,0,52,0,42,58,51,35,40,40
533,11288,SYCAMORE GAS COMPANY,Privately Owned,IN,48,52,32,29,22,16,19,27,25,27,18
534,11296,"LAWRENCEBURG GAS DEPT, CITY OF",Municipal Owned,TN,49,34,26,21,26,25,19,26,23,19,19
535,11320,"LAWRENCEVILLE, CITY OF",Municipal Owned,GA,218,207,119,100,219,229,202,139,158,143,146
536,11336,"LEBANON GAS DEPT, CITY OF",Municipal Owned,TN,0,0,0,0,0,0,0,14,17,14,20
537,11344,LEBO MUNICIPAL GAS SYSTEM,Municipal Owned,KS,0,0,0,0,0,1,1,1,5,0,0
538,11352,"LEESBURG, CITY OF",Municipal Owned,FL,0,0,7,3,5,10,0,0,0,0,0
539,11368,LEITCHFIELD GAS SYSTEM UTILITIES,Municipal Owned,KY,0,0,0,4,0,2,0,4,3,2,8
540,11376,LENOIR CITY UTILITIES BOARD,Municipal Owned,TN,0,0,0,0,0,0,48,2,3,11,2
541,11384,LENOX MUNICIPAL GAS SYSTEM,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
542,11392,LEONVILLE GAS SYSTEM,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
543,11410,LEWISPORT NATURAL GAS SYSTEM,Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
544,11416,LEWISBURG GAS DEPARTMENT,Municipal Owned,TN,33,5,17,5,7,6,4,6,9,8,3
545,11448,LEXINGTON GAS SYSTEM,Municipal Owned,TN,73,68,51,63,53,44,62,38,59,30,56
546,11456,"LEXINGTON GAS DEPT, CITY OF",Municipal Owned,NC,34,10,21,11,21,11,28,28,13,15,10
547,11468,LIBERAL MUNICIPAL GAS SYSTEM,Municipal Owned,MO,0,1,1,2,0,0,1,1,0,2,1
548,11472,"LIBERTY GAS SYSTEM, CITY OF",Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
549,11480,"LIBERTY MUNICIPLE SYSTEM, TOWN OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
550,11520,"LINDEN NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,TN,0,0,4,0,0,0,0,1,0,0,0
551,11529,LINEVILLE NATURAL GAS SYSTEM,Municipal Owned,IA,0,0,0,0,0,0,0,1,0,0,0
552,11536,LINTON MUNICIPAL GAS,Municipal Owned,IN,0,0,0,0,0,3,3,6,7,5,7
553,11560,"LITTLE RIVER MUNICIPAL SYSTEM, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,3
554,11576,"LIVE OAK GAS DEPT, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,0,0,0
555,11595,"LIVINGSTON UTILITIES BOARD, CITY OF",Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
556,11600,LIVINGSTON GAS DEPARTMENT,Municipal Owned,TN,0,0,0,0,0,0,0,0,1,4,2
557,11604,"LIVINGSTON, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,3,0,3,1
558,11606,"LIVONIA, VILLAGE OF",Municipal Owned,LA,0,0,0,0,0,0,0,1,0,0,0
559,11624,LOBELVILLE GAS CO,Municipal Owned,TN,0,0,0,0,0,0,0,0,0,0,0
560,11652,LOGAN TOWNSHIP GAS USERS ASSOC INC,Cooperative,AR,0,0,0,0,0,0,0,0,0,0,0
561,11656,"LOGANSPORT GAS DEPT, TOWN OF",Municipal Owned,LA,0,0,0,0,3,0,0,0,0,0,0
562,11712,"LONG BEACH GAS DEPT, CITY OF",Municipal Owned,CA,59,64,48,67,61,58,55,49,48,55,47
563,11713,KEYSPAN ENERGY DELIVERY - LONG ISLAND,Investor Owned,NY,1350,1570,1609,1488,1455,1502,1296,1193,1268,1231,937
564,11744,"LORDSBURG, CITY OF",Municipal Owned,NM,0,0,0,0,0,0,0,2,0,1,0
565,11752,"LORETTO GAS SYSTEM, CITY OF",Municipal Owned,TN,0,0,0,0,0,0,0,0,0,0,0
566,11760,LORIMOR MUNICIPAL GAS SYSTEM,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
567,11768,LOS ALAMOS COUNTY UTILITIES,Municipal Owned,NM,14,19,18,22,0,0,0,0,0,0,0
568,11776,LOUDON UTILITIES GAS DEPT,Municipal Owned,TN,0,54,47,76,57,62,53,64,82,26,35
569,11784,"LOUISBURG NATURAL GAS UTILITIES, CITY OF",Municipal Owned,KS,2,1,0,0,1,1,0,0,0,0,0
570,11800,ATMOS ENERGY CORPORATION - LOUISIANA,Privately Owned,LA,664,876,757,596,703,821,975,976,1138,1099,903
571,11824,LOUISVILLE GAS & ELECTRIC CO,Investor Owned,KY,1034,1829,1319,1510,1152,1223,1190,1185,1288,1296,918
572,11832,"LOUISVILLE GAS & WATER, CITY OF",Municipal Owned,GA,0,0,0,0,0,3,0,0,0,0,2
573,11840,"LOUISVILLE GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,1,0,0,0,0,4,1,0,0,1,0
574,11896,"LUMPKIN GAS DEPT, CITY OF",Municipal Owned,GA,3,0,0,2,3,0,1,0,0,0,0
575,11944,"LYONS GAS DEPT, CITY OF",Municipal Owned,KS,4,2,2,5,7,2,2,3,2,2,2
576,11952,"LYONS GAS SYSTEM, CITY OF",Municipal Owned,NE,0,4,0,0,1,0,0,0,0,0,0
577,11960,LYTLE MUNICIPAL SYSTEM,Municipal Owned,TX,10,1,0,3,3,3,1,1,6,4,2
578,12006,"MACON GAS DEPT MUNICIPAL UTILITIES, CITY OF",Municipal Owned,MO,4,5,8,6,4,6,8,6,3,3,6
579,12012,"MADISON GAS DEPT, CITY OF",Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
580,12018,MADISON GAS & ELECTRIC CO,Investor Owned,WI,78,75,73,64,71,90,82,87,119,102,69
581,12024,"MADISON GAS SYSTEM, CITY OF",Municipal Owned,GA,5,7,2,2,3,5,3,2,7,5,7
582,12030,"MADISON, CITY OF",Municipal Owned,FL,4,0,0,0,0,0,0,0,0,0,0
583,12036,MADISONVILLE GAS SYSTEM,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,6,6
584,12042,MADISONVILLE GAS SYSTEM,Municipal Owned,TN,0,0,0,0,0,0,1,2,9,8,0
585,12090,MANILLA MUNICIPAL GAS DEPT,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
586,12096,"MANNFORD MUNICIPAL SYSTEM, TOWN OF",Municipal Owned,OK,0,0,10,5,3,5,0,0,0,0,0
587,12102,MANNING NATURAL GAS DEPT,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
588,12120,MAPLESVILLE GAS SYSTEM,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
589,12150,"MARIANNA, CITY OF",Municipal Owned,FL,4,7,3,5,0,0,8,8,16,9,2
590,12162,MARINGOUIN GAS SYSTEM,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,2,1
591,12168,MARION NATURAL GAS SYSTEM,Municipal Owned,TN,0,0,0,0,0,0,0,0,0,0,0
592,12174,MARKHAM GAS CORP,Privately Owned,TX,0,0,2,0,0,0,0,0,0,1,1
593,12180,MARSHALL COUNTY GAS DISTRICT,Municipal Owned,AL,245,219,209,175,199,154,154,169,151,145,144
594,12186,"MARSHALL GAS DEPT, CITY OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
595,12204,"MARTIN, CITY OF",Municipal Owned,TN,0,0,0,0,0,0,0,9,15,7,3
596,12208,MARTIN GAS INC,Privately Owned,KY,0,0,0,0,0,0,0,0,0,0,0
597,12216,"MARTINSVILLE GAS DEPT, CITY OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
598,12222,MASON MUNICIPLE GAS SYSTEM,Municipal Owned,TN,0,0,0,0,0,0,2,0,0,0,1
599,12234,MAURY CITY MUNICIPAL GAS SYSTEM,Municipal Owned,TN,0,0,0,0,0,1,0,0,0,2,0
600,12276,MCFARLAND MUNICIPAL SYSTEMS INC,Municipal Owned,KS,0,0,0,0,0,1,1,0,0,1,2
601,12294,"MCLEANSBORO GAS SYSTEM, CITY OF",Municipal Owned,IL,0,0,0,0,1,0,1,1,0,0,0
602,12306,"MC LOUTH MUNICIPAL SYSTEM, CITY OF",Municipal Owned,KS,3,2,0,0,0,0,0,0,0,0,0
603,12330,"MELVILLE, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,1
604,12342,MEMPHIS LIGHT GAS & WATER DIVISION,Municipal Owned,TN,2343,1996,2821,3659,3724,2871,2892,1146,3359,2353,1839
605,12350,"CENTERPOINT ENERGY RESOURCES CORP., DBA CENTERPOINT ENERGY MINNESOTA GAS",Investor Owned,MN,3651,4697,4053,3905,4013,3944,3601,2960,3056,3194,2450
606,12372,MERCER MUNICIPAL NATURAL GAS SYSTEM,Municipal Owned,MO,1,0,0,0,1,0,0,2,0,1,0
607,12378,"MESA MUNICIPAL SYSTEM, CITY OF",Municipal Owned,AZ,52,50,46,46,42,46,71,55,66,82,60
608,12383,METCALFE MUNICIPAL GAS,Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
609,12390,METROPOLITAN UTILITIES DISTRICT,Municipal Owned,NE,316,405,405,336,335,298,271,244,308,309,299
610,12408,DTE GAS COMPANY,Investor Owned,MI,789,1156,1269,1213,886,1698,2319,2444,2692,2577,2490
611,12420,MICHIGAN GAS UTILITIES CO,Investor Owned,MI,148,210,319,310,316,349,349,394,347,317,198
612,12438,MIDDLE TENNESSEE NATURAL GAS UTIL DIST,Municipal Owned,TN,334,288,265,189,203,172,224,238,245,334,340
613,12444,MIDDLEBOROUGH GAS & ELECTRIC DEPT,Municipal Owned,MA,3,2,10,23,18,112,10,6,12,9,3
614,12450,MIDDLETOWN CITY NATURAL GAS SYSTEM,Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
615,12479,MIDWEST ENERGY INC,Cooperative,KS,0,3,2,3,3,9,5,3,7,9,17
616,12486,MIDWEST NATURAL GAS CORP,Investor Owned,IN,54,72,58,45,34,39,53,36,35,36,27
617,12492,MIDWEST NATURAL GAS INC,Privately Owned,WI,33,32,16,19,17,35,33,37,39,36,27
618,12504,MILAN MUNICIPAL NATURAL GAS SYSTEM,Municipal Owned,MO,2,0,1,3,3,0,0,2,1,0,0
619,12510,"MILFORD GAS SYSTEMS, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
620,12522,"MILLEN NATURAL GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,0
621,12540,"MILTON, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,11,25,20
622,12546,MINCO GAS AUTH,Municipal Owned,OK,1,5,6,2,1,1,0,0,1,0,0
623,12582,ATMOS ENERGY CORPORATION - MISSISSIPPI,Investor Owned,MS,1263,622,1384,1172,1315,1850,1351,1223,1103,785,791
624,12606,THE EMPIRE DISTRICT GAS COMPANY,Investor Owned,MO,126,104,114,73,81,68,95,89,69,96,105
625,12642,SPIRE GULF INC.,Investor Owned,AL,511,440,384,349,379,332,403,374,380,358,289
626,12666,MONROE CITY MUNICIPAL GAS SYSTEMS,Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
627,12672,"MONROE NATURAL GAS DEPT, CITY OF",Municipal Owned,NC,11,9,13,18,22,33,27,24,30,50,69
628,12684,MONTANA - DAKOTA UTILITIES CO,Investor Owned,WY,90,32,25,53,69,39,40,56,35,37,53
629,12697,MUNFORD GAS DEPT,Municipal Owned,TN,0,0,0,0,5,1,13,6,1,2,0
630,12732,MONTEZUMA NATURAL GAS DEPT,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
631,12738,MONTEZUMA MUNICIPAL GAS UTILITIES DEPT,Municipal Owned,IN,0,0,0,0,0,0,0,2,0,0,0
632,12744,"MONTGOMERY, CITY OF",Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
633,12750,"MONTGOMERY, TOWN OF",Municipal Owned,LA,0,0,3,0,0,0,0,0,0,0,0
634,12756,MONTICELLO GAS SYSTEM,Municipal Owned,GA,0,1,0,2,3,5,6,1,2,1,2
635,12758,MONTPELIER GAS SYSTEM,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,1
636,12768,MOREAUVILLE GAS DEPT,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,3,0
637,12774,MOREHEAD MUNICIPAL UTILITIES PLANT BOARD,Municipal Owned,KY,0,0,0,6,6,6,8,7,3,3,0
638,12776,"MORGAN CITY GAS DEPT, CITY OF",Municipal Owned,LA,0,0,0,1,3,2,4,1,2,2,1
639,12778,"MORGANFIELD GAS SYSTEM, CITY OF",Municipal Owned,KY,0,0,3,5,3,3,1,2,2,2,2
640,12780,MORGANTOWN NATURAL GAS SYSTEM,Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,3
641,12786,"MORGANZA, VILLAGE OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
642,12794,MORNING SUN MUNICIPAL GAS SYSTEM,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
643,12798,"MORTON GAS SYSTEM, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,1,0,0
644,12816,"MOSS POINT MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,MS,350,350,59,112,116,87,116,65,82,29,30
645,12823,MOULTON MUNICIPAL GAS SYSTEM,Municipal Owned,IA,0,0,0,0,0,0,0,0,2,0,0
646,12824,MOULTON GAS SYSTEM,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
647,12828,"MOULTRIE GAS DEPT, CITY OF",Municipal Owned,GA,0,3,4,1,12,9,3,6,5,1,4
648,12846,"MOUNDRIDGE GAS DEPT, CITY OF",Municipal Owned,KS,6,4,1,1,2,4,4,4,0,5,4
649,12858,MT CARMEL PUBLIC UTILITY CO,Investor Owned,IL,0,2,8,2,2,1,5,1,1,0,0
650,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,Investor Owned,WY,78,73,60,68,65,57,49,57,19,36,53
651,12878,MOUNTAINEER GAS CO,Privately Owned,WV,659,712,706,598,608,575,627,537,619,562,590
652,12894,"MOUNTAINAIR, TOWN OF",Municipal Owned,NM,0,0,0,0,0,0,0,0,0,2,0
653,12897,"MULBERRY, CITY OF",Municipal Owned,KS,2,0,2,1,0,1,3,1,0,2,0
654,12900,MULGA NATURAL GAS SYSTEM,Municipal Owned,AL,0,2,16,10,8,8,0,6,5,1,1
655,12903,TWO HARBORS CITY MUNICIPAL GAS DEPT,Municipal Owned,MN,1,2,0,0,0,0,0,0,6,10,1
656,12918,MURRAY NATURAL GAS SYSTEM,Municipal Owned,KY,13,3,11,9,2,1,0,0,0,0,0
657,13030,"NASHVILLE, CITY OF",Municipal Owned,IL,0,0,0,0,0,0,1,1,0,0,1
658,13050,"NASHVILLE, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,0
659,13061,NATIONAL FUEL GAS DISTRIBUTION CORP,Investor Owned,PA,574,580,518,534,660,615,516,461,556,463,420
660,13062,NATIONAL FUEL GAS DISTRIBUTION CORP - NEW YORK,Investor Owned,NY,880,970,1080,1056,1309,1228,761,711,850,762,632
661,13063,NATIONAL FUEL GAS SUPPLY CORP,Investor Owned,PA,0,0,0,0,0,0,0,0,0,0,0
662,13170,"NAVASOTA, CITY OF",Municipal Owned,TX,3,19,24,24,8,9,9,14,10,15,6
663,13180,NEBRASKA CITY UTILITIES,Municipal Owned,NE,0,0,0,0,0,0,0,0,0,0,0
664,13210,"NEODESHA GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,2
665,13226,NEW ALBANY GAS SYSTEM,Municipal Owned,MS,42,45,34,42,22,43,46,35,36,41,26
666,13250,"NEW BOSTON GAS DEPT, CITY OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
667,13260,NEW FLORENCE NATURAL GAS SYSTEM,Municipal Owned,MO,1,0,0,2,0,0,0,5,0,0,1
668,13280,"NEW HARMONY GAS DEPT, TOWN OF",Municipal Owned,IN,0,1,0,0,0,1,1,0,1,0,0
669,13290,NEW HAVEN CITY NATURAL GAS SYSTEM,Municipal Owned,MO,0,0,0,0,0,1,0,3,2,4,0
670,13299,NEW JERSEY NATURAL GAS CO,Investor Owned,NJ,1273,1233,1560,1192,1223,1118,997,824,839,665,681
671,13302,NATIONAL GAS & OIL CORP,Cooperative,OH,25,75,131,116,192,261,114,131,139,142,132
672,13360,"ENTERGY NEW ORLEANS, LLC",Investor Owned,LA,734,639,485,417,403,450,504,384,343,356,291
673,13370,"NEW ROADS GAS SYSTEM, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,1,0,1,5
674,13390,NEW SUMMERFIELD GAS CO,Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
675,13400,NEW ULM PUBLIC UTILITIES COMMISSION,Municipal Owned,MN,0,3,0,0,0,0,7,0,0,0,0
676,13410,NEW YORK MILLS MUNICIPAL GAS SYSTEM,Municipal Owned,MN,1,1,0,0,0,1,0,0,0,0,0
677,13420,NEW YORK STATE ELECTRIC & GAS CORP,Investor Owned,NY,115,220,110,96,125,138,138,167,164,115,141
678,13430,NEWBERN GAS DEPT,Municipal Owned,TN,0,0,0,0,0,0,0,0,3,5,0
679,13440,"NEWELLTON, TOWN OF - ST JOSEPH JOINT LINE",Municipal Owned,LA,0,0,0,0,0,0,0,1,0,0,0
680,13460,"NEWTON GAS SYSTEM, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
681,13470,NEZPIQUE GAS SYSTEM INC,Cooperative,LA,0,0,0,0,0,0,0,0,0,0,0
682,13480,NIAGARA MOHAWK POWER CORP,Investor Owned,RI,1240,1113,951,1088,1213,995,760,815,928,728,430
683,13530,"NORRIS CITY GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
684,13535,NORTH ALABAMA GAS DISTRICT,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
685,13610,NORTH CROSSETT GAS & WATER,Municipal Owned,AR,0,0,0,0,0,0,0,0,0,0,0
686,13620,NORTH EAST HEAT & LIGHT CO,Privately Owned,PA,0,1,4,0,0,3,0,0,0,0,0
687,13630,NORTHEAST OKLAHOMA PUBLIC FACILITIES AUTH,Municipal Owned,OK,24,9,0,0,0,0,0,17,34,24,11
688,13635,NORTHEAST OHIO NATURAL GAS CORP,Privately Owned,OH,28,26,47,39,46,31,51,41,53,95,103
689,13639,NORGASCO INC,Investor Owned,AK,0,0,0,2,2,0,0,0,0,0,0
690,13660,NORTH SHORE GAS CO,Investor Owned,IL,183,213,153,150,159,151,141,100,97,291,330
691,13710,NORTHERN ILLINOIS GAS CO,Investor Owned,IL,6792,5609,5278,5299,6569,6283,6558,6329,9232,9251,8825
692,13725,NORTHERN INDUSTRIAL ENERGY DEVELOPMENT INC,Privately Owned,OH,0,0,0,0,0,0,0,0,0,0,0
693,13730,NORTHERN INDIANA PUBLIC SERVICE CO,Investor Owned,IN,2550,2492,3564,3018,2204,2402,2601,2383,2292,1539,1632
694,13772,FERRELLGAS,Privately Owned,WI,0,0,0,0,0,0,0,0,0,0,0
695,13783,NORTHERN STATES POWER CO OF WISCONSIN,Investor Owned,WI,164,139,126,119,145,131,133,121,166,124,105
696,13795,NORTHERN UTILITIES INC (ME),Investor Owned,ME,135,141,217,214,88,128,85,62,66,62,47
697,13800,"NORTHERN UTILITIES, INC. (NH)",Investor Owned,NH,48,101,111,88,69,98,49,56,41,33,50
698,13820,NORTHWEST ALABAMA GAS DISTRICT,Municipal Owned,AL,1,0,121,101,102,97,56,62,85,66,81
699,13840,NORTHWEST NATURAL GAS CO,Privately Owned,WA,6,1,51,67,55,74,61,73,71,70,64
700,13860,"NORWICH DEPT OF PUBLIC UTILITIES, CITY OF",Municipal Owned,CT,10,13,30,9,15,15,10,11,11,10,9
701,14010,OAK RIDGE UTIL DIST,Municipal Owned,TN,0,0,0,0,0,0,0,0,0,0,0
702,14040,"OBION GAS SYSTEM, TOWN OF",Municipal Owned,TN,0,0,0,0,0,1,0,0,0,0,0
703,14070,"OCILLA GAS DEPT, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,0
704,14121,OHIO CUMBERLAND GAS CO,Privately Owned,OH,0,0,1,0,2,10,7,12,7,16,12
705,14130,OHIO GAS CO,Privately Owned,OH,124,80,63,84,81,59,94,97,89,68,78
706,14180,OHIO VALLEY GAS CORP,Investor Owned,OH,0,1,0,1,0,0,2,2,0,0,4
707,14190,OHIO VALLEY GAS INC,Investor Owned,IN,2,2,6,2,3,7,13,14,6,12,0
