,Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
471,8070,INDIANA GAS CO INC,Investor Owned,IN,4034,3612,4285,4498,3525,3776,5467,8230,6940,5695,3978
472,8080,INDIANA NATURAL GAS CORP,Investor Owned,IN,140,152,175,166,136,157,131,101,119,166,168
473,8090,INDIANA UTILITIES CORP,Investor Owned,IN,4,8,6,6,4,2,8,4,7,6,4
474,8160,INTERMOUNTAIN GAS CO,Investor Owned,ID,580,540,629,651,743,796,804,865,3471,2733,2116
475,8170,ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,Investor Owned,IA,95,131,69,66,90,32,1667,1496,1318,1276,1112
476,8220,IOLA MUNICIPAL GAS CO,Municipal Owned,KS,6,5,4,1,1,1,0,1,0,3,12
477,8230,"IOTA GAS DEPT, TOWN OF",Municipal Owned,LA,2,4,1,11,1,1,1,0,0,0,0
478,8321,"ISABEL, CITY OF",Municipal Owned,KS,2,0,2,0,0,1,0,0,0,0,0
479,8326,ITAWAMBA INDUSTRIAL GAS CO,Privately Owned,MS,0,0,0,0,0,0,0,0,0,0,0
480,9030,"JACKSON, TOWN OF",Municipal Owned,LA,12,5,3,4,9,4,10,20,25,24,13
481,9040,JACKSON ENERGY AUTHORITY,Municipal Owned,TN,255,556,401,613,454,431,418,482,719,327,312
482,9070,"JACKSONVILLE WATER WORK, GAS & SEWER BOARD",Municipal Owned,AL,10,4,2,29,26,28,21,40,32,17,17
483,9100,JAMESTOWN GAS SYSTEM,Municipal Owned,TN,21,33,88,172,91,76,18,22,12,12,14
484,9110,"JAMESTOWN MUNICIPAL GAS DEPT, CITY OF",Municipal Owned,KS,0,1,1,0,2,0,3,3,0,2,5
485,9120,JASONVILLE GAS UTILITY,Municipal Owned,IN,1,0,0,0,1,1,0,17,11,6,1
486,9130,"JASPER, CITY OF",Municipal Owned,FL,20,19,10,13,3,7,6,0,8,8,0
487,9140,JASPER MUNICIPAL UTILITIES,Municipal Owned,IN,3,160,29,66,100,3,10,19,11,23,16
488,9160,"JAY, TOWN OF",Municipal Owned,FL,1,6,0,0,0,0,0,0,1,0,4
489,9170,JAY UTILITIES AUTH,Municipal Owned,OK,2,3,11,4,3,1,2,4,5,4,0
490,9200,JEFFERSON - COCKE CO UTIL DIST,Municipal Owned,TN,23,23,21,45,29,36,39,21,48,35,63
491,9210,"JENA GAS SYSTEM, TOWN OF",Municipal Owned,LA,12,19,38,20,17,15,33,10,12,125,6
492,9245,"JOAQUIN, CITY OF",Municipal Owned,TX,0,3,27,8,1,1,1,2,1,0,1
493,9260,JOHNSON COUNTY GAS CO INC,Privately Owned,KY,0,0,0,0,22,4,2,9,1,0,0
494,9276,JOINTLY OWNED NATURAL GAS,Municipal Owned,GA,19,19,8,3,22,19,15,6,12,8,54
495,9280,JOINT UTILIITIES BOARD - ALTENBURG & FROHNA,Municipal Owned,MO,2,2,0,6,2,1,2,5,10,0,0
496,9290,JONES CITY MUNICIPAL GAS SYSTEM,Municipal Owned,OK,9,11,15,10,10,0,1,1,2,1,1
497,9300,JONESBORO MUNICIPAL GAS,Municipal Owned,IL,8,2,5,3,6,14,3,4,23,21,18
498,9310,"JONESVILLE, TOWN OF",Municipal Owned,LA,33,77,80,85,14,15,57,0,27,14,0
499,10060,"KAPLAN GAS DEPT, CITY OF",Municipal Owned,LA,12,23,3,24,12,14,37,24,20,17,10
500,10070,KARNAK MUNICIPAL GAS UTILITY,Municipal Owned,IL,7,6,1,1,0,0,1,0,3,0,2
501,10100,KAW CITY MUNICIPAL GAS DEPT,Municipal Owned,OK,2,0,0,0,0,1,0,0,0,0,3
502,10123,"KECHI, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,1,0,6,0,2
503,10156,KENNETT MUNICIPAL GAS SYSTEM,Municipal Owned,MO,34,37,20,25,38,56,40,29,35,46,51
504,10180,KENTWOOD NATURAL GAS SYSTEM,Municipal Owned,LA,23,20,9,19,16,14,10,6,2,10,8
505,10210,KEVIL NATURAL GAS SYSTEM,Municipal Owned,KY,2,2,5,3,3,3,3,1,2,1,1
506,10240,KEYES MUNICIPAL GAS & WATER SYSTEM,Municipal Owned,OK,5,0,1,0,0,0,4,0,1,3,0
507,10251,"KIEFER, CITY OF",Municipal Owned,OK,16,34,12,0,0,33,14,1,10,0,1
508,10260,"KINDER GAS SYSTEMS, TOWN OF",Municipal Owned,LA,22,0,1,6,16,23,6,6,3,9,5
509,10270,KINGS MOUNTAIN NATURAL GAS SYSTEM,Municipal Owned,NC,12,22,31,60,60,78,32,11,30,43,26
510,10310,KNOXVILLE UTILITIES BOARD,Municipal Owned,TN,1220,1296,965,1110,1123,928,1192,854,888,871,846
511,10330,"KOUNTZE MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,TX,30,11,16,5,9,7,11,13,10,7,9
512,10340,KROTZ SPRINGS GAS SYSTEM,Municipal Owned,LA,0,3,1,2,4,3,0,2,4,2,0
513,10350,"KUTTAWA NATURAL GAS, CITY OF",Municipal Owned,KY,0,0,4,2,4,10,2,4,1,17,6
514,11016,LA CENTER NATURAL GAS SYSTEM,Municipal Owned,KY,0,1,1,1,2,2,2,1,3,0,0
515,11032,SPIRE MISSOURI INC. EAST,Investor Owned,MO,4496,4568,4594,3786,4698,4794,4348,4179,4491,4982,3776
516,11040,"LACYGNE GAS DEPT, CITY OF",Municipal Owned,KS,9,9,6,1,0,2,4,1,2,0,10
517,11056,"LAFAYETTE UTILITY APT, CITY OF",Municipal Owned,GA,5,3,3,30,11,9,0,0,0,0,6
518,11064,"LAFAYETTE GAS & UTILITIES DEPT, CITY OF",Municipal Owned,TN,27,74,6,8,13,6,3,9,14,8,8
519,11080,"LAGRANGE GAS DEPT, CITY OF",Municipal Owned,GA,13,27,9,5,24,14,28,13,3,4,4
520,11096,LAKE APOPKA NATURAL GAS DISTRICT,Municipal Owned,FL,223,196,139,224,354,329,390,591,283,323,357
521,11113,"LAKE CITY, CITY OF",Municipal Owned,FL,47,48,58,86,60,25,23,26,11,25,4
522,11119,LAKE PARK MUNICIPAL UTILITIES,Municipal Owned,IA,0,1,0,1,0,5,2,0,0,0,0
523,11120,LAKE COUNTY UTIL DIST,Municipal Owned,TN,4,5,3,0,1,1,4,1,0,0,0
524,11128,LAKE PARK PUBLIC UTILITIES,Municipal Owned,MN,0,2,3,2,0,0,0,1,0,2,1
525,11184,LAMONI MUNICIPAL UTILITIES,Municipal Owned,IA,0,6,3,6,5,5,0,3,7,2,2
526,11192,LANCASTER COUNTY NATURAL GAS AUTH,Municipal Owned,SC,63,76,61,63,68,55,86,86,79,119,137
527,11208,"LANCASTER MUNICIPAL GAS CO, CITY OF",Municipal Owned,OH,145,133,117,121,159,111,120,145,199,280,262
528,11216,"LANETT GAS DEPT, CITY OF",Municipal Owned,AL,92,66,54,50,36,25,22,24,18,13,21
529,11224,LAPEL MUNICIPAL GAS CO,Municipal Owned,IN,18,0,0,0,0,27,12,8,15,11,6
530,11240,"LAS CRUCES, CITY OF",Municipal Owned,NM,74,166,146,144,148,159,197,539,193,239,48
531,11248,LAS VEGAS NATURAL GAS SYSTEM,Municipal Owned,NM,0,0,0,22,15,7,7,14,7,11,10
532,11264,LAURENS COMMISSION OF PUBLIC WORKS,Municipal Owned,SC,4,109,197,239,258,149,75,130,57,50,83
533,11288,SYCAMORE GAS COMPANY,Privately Owned,IN,57,80,86,57,83,90,54,55,87,105,67
534,11296,"LAWRENCEBURG GAS DEPT, CITY OF",Municipal Owned,TN,113,156,81,105,118,74,57,67,61,59,41
535,11320,"LAWRENCEVILLE, CITY OF",Municipal Owned,GA,411,317,378,311,423,502,421,345,293,313,237
536,11336,"LEBANON GAS DEPT, CITY OF",Municipal Owned,TN,101,111,116,108,118,152,138,140,186,204,165
537,11344,LEBO MUNICIPAL GAS SYSTEM,Municipal Owned,KS,23,4,6,0,2,1,1,1,5,0,3
538,11352,"LEESBURG, CITY OF",Municipal Owned,FL,116,71,91,139,147,224,407,213,348,392,231
539,11368,LEITCHFIELD GAS SYSTEM UTILITIES,Municipal Owned,KY,19,29,27,91,14,32,32,18,45,40,58
540,11376,LENOIR CITY UTILITIES BOARD,Municipal Owned,TN,31,23,55,215,119,95,48,61,55,55,28
541,11384,LENOX MUNICIPAL GAS SYSTEM,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
542,11392,LEONVILLE GAS SYSTEM,Municipal Owned,LA,0,4,1,1,1,8,1,2,1,2,3
543,11410,LEWISPORT NATURAL GAS SYSTEM,Municipal Owned,KY,0,10,6,8,23,14,14,13,17,55,5
544,11416,LEWISBURG GAS DEPARTMENT,Municipal Owned,TN,144,62,67,23,44,24,38,25,20,19,20
545,11448,LEXINGTON GAS SYSTEM,Municipal Owned,TN,215,86,142,128,138,143,138,120,109,57,76
546,11456,"LEXINGTON GAS DEPT, CITY OF",Municipal Owned,NC,49,39,53,88,74,49,59,53,45,30,32
547,11468,LIBERAL MUNICIPAL GAS SYSTEM,Municipal Owned,MO,0,1,2,2,0,0,2,1,0,2,1
548,11472,"LIBERTY GAS SYSTEM, CITY OF",Municipal Owned,KY,5,2,5,2,3,4,6,2,2,1,1
549,11480,"LIBERTY MUNICIPLE SYSTEM, TOWN OF",Municipal Owned,MS,14,14,15,19,15,10,2,15,17,7,8
550,11520,"LINDEN NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,TN,9,4,6,3,6,13,7,7,2,0,6
551,11529,LINEVILLE NATURAL GAS SYSTEM,Municipal Owned,IA,1,0,0,0,0,0,2,2,0,0,0
552,11536,LINTON MUNICIPAL GAS,Municipal Owned,IN,1,3,1,2,1,3,6,15,38,15,14
553,11560,"LITTLE RIVER MUNICIPAL SYSTEM, CITY OF",Municipal Owned,KS,14,21,14,7,1,3,2,3,1,1,3
554,11576,"LIVE OAK GAS DEPT, CITY OF",Municipal Owned,FL,29,60,52,37,36,7,5,7,2,2,36
555,11595,"LIVINGSTON UTILITIES BOARD, CITY OF",Municipal Owned,AL,8,12,16,5,3,2,3,2,4,6,8
556,11600,LIVINGSTON GAS DEPARTMENT,Municipal Owned,TN,4,5,5,8,42,20,31,41,18,15,13
557,11604,"LIVINGSTON, TOWN OF",Municipal Owned,LA,0,0,14,16,8,5,19,7,18,13,11
558,11606,"LIVONIA, VILLAGE OF",Municipal Owned,LA,6,4,11,9,6,4,5,7,5,26,5
559,11624,LOBELVILLE GAS CO,Municipal Owned,TN,0,0,1,9,0,1,1,0,0,0,0
560,11652,LOGAN TOWNSHIP GAS USERS ASSOC INC,Cooperative,AR,0,0,0,0,3,3,0,0,0,2,0
561,11656,"LOGANSPORT GAS DEPT, TOWN OF",Municipal Owned,LA,25,12,20,6,10,19,10,12,6,0,19
562,11712,"LONG BEACH GAS DEPT, CITY OF",Municipal Owned,CA,270,330,230,350,196,219,202,200,132,160,147
563,11713,KEYSPAN ENERGY DELIVERY - LONG ISLAND,Investor Owned,NY,2995,3311,3105,2851,3073,3095,3249,2925,3214,3258,1877
564,11744,"LORDSBURG, CITY OF",Municipal Owned,NM,0,1,0,0,0,0,0,24,0,10,0
565,11752,"LORETTO GAS SYSTEM, CITY OF",Municipal Owned,TN,0,0,7,2,0,4,3,3,0,0,0
566,11760,LORIMOR MUNICIPAL GAS SYSTEM,Municipal Owned,IA,0,0,1,1,0,0,0,0,0,0,0
567,11768,LOS ALAMOS COUNTY UTILITIES,Municipal Owned,NM,27,24,19,25,7,11,10,16,9,12,12
568,11776,LOUDON UTILITIES GAS DEPT,Municipal Owned,TN,47,54,47,76,57,62,53,64,82,87,71
569,11784,"LOUISBURG NATURAL GAS UTILITIES, CITY OF",Municipal Owned,KS,2,1,6,2,1,1,0,3,6,0,8
570,11800,ATMOS ENERGY CORPORATION - LOUISIANA,Privately Owned,LA,2502,2951,2151,2040,2079,2105,3035,2700,3343,3904,2903
571,11824,LOUISVILLE GAS & ELECTRIC CO,Investor Owned,KY,2828,3095,3174,3056,2554,2719,2174,1984,2172,2496,1632
572,11832,"LOUISVILLE GAS & WATER, CITY OF",Municipal Owned,GA,0,4,3,1,3,3,2,3,4,0,2
573,11840,"LOUISVILLE GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,7,6,3,0,3,7,2,4,2,2,1
574,11896,"LUMPKIN GAS DEPT, CITY OF",Municipal Owned,GA,15,5,2,2,4,0,1,0,1,0,0
575,11944,"LYONS GAS DEPT, CITY OF",Municipal Owned,KS,9,6,6,10,11,3,3,3,4,2,2
576,11952,"LYONS GAS SYSTEM, CITY OF",Municipal Owned,NE,9,4,5,3,13,2,6,31,2,4,2
577,11960,LYTLE MUNICIPAL SYSTEM,Municipal Owned,TX,61,3,1,27,4,3,5,9,6,10,3
578,12006,"MACON GAS DEPT MUNICIPAL UTILITIES, CITY OF",Municipal Owned,MO,14,9,31,29,9,11,18,18,13,9,11
579,12012,"MADISON GAS DEPT, CITY OF",Municipal Owned,MO,0,1,1,4,0,0,0,3,0,0,3
580,12018,MADISON GAS & ELECTRIC CO,Investor Owned,WI,1106,1000,951,1046,1087,826,903,511,682,740,392
581,12024,"MADISON GAS SYSTEM, CITY OF",Municipal Owned,GA,9,16,8,6,3,12,4,3,7,5,12
582,12030,"MADISON, CITY OF",Municipal Owned,FL,28,33,14,13,5,5,1,3,2,2,6
583,12036,MADISONVILLE GAS SYSTEM,Municipal Owned,LA,14,18,5,12,11,8,7,8,6,8,10
584,12042,MADISONVILLE GAS SYSTEM,Municipal Owned,TN,0,0,12,12,16,27,24,27,24,21,15
585,12090,MANILLA MUNICIPAL GAS DEPT,Municipal Owned,IA,3,1,0,0,0,0,0,0,1,0,0
586,12096,"MANNFORD MUNICIPAL SYSTEM, TOWN OF",Municipal Owned,OK,55,42,53,41,45,33,29,0,0,0,1
587,12102,MANNING NATURAL GAS DEPT,Municipal Owned,IA,0,0,2,0,0,1,4,0,0,0,0
588,12120,MAPLESVILLE GAS SYSTEM,Municipal Owned,AL,5,4,6,8,8,10,6,5,4,10,11
589,12150,"MARIANNA, CITY OF",Municipal Owned,FL,8,15,3,15,1,9,22,10,27,13,5
590,12162,MARINGOUIN GAS SYSTEM,Municipal Owned,LA,0,0,0,4,4,3,4,3,7,3,2
591,12168,MARION NATURAL GAS SYSTEM,Municipal Owned,TN,18,85,17,11,7,7,9,0,0,0,2
592,12174,MARKHAM GAS CORP,Privately Owned,TX,0,4,2,2,0,0,2,1,2,1,5
593,12180,MARSHALL COUNTY GAS DISTRICT,Municipal Owned,AL,337,270,247,254,219,165,168,198,174,163,165
594,12186,"MARSHALL GAS DEPT, CITY OF",Municipal Owned,IL,4,1,0,1,5,1,2,2,1,0,0
595,12204,"MARTIN, CITY OF",Municipal Owned,TN,29,8,7,8,12,15,4,29,24,7,8
596,12208,MARTIN GAS INC,Privately Owned,KY,4,5,3,4,9,6,2,2,2,1,4
597,12216,"MARTINSVILLE GAS DEPT, CITY OF",Municipal Owned,IL,0,12,0,0,2,2,1,0,2,1,1
598,12222,MASON MUNICIPLE GAS SYSTEM,Municipal Owned,TN,25,0,0,0,0,27,27,23,8,3,2
599,12234,MAURY CITY MUNICIPAL GAS SYSTEM,Municipal Owned,TN,1,4,2,12,9,12,7,11,13,10,4
600,12276,MCFARLAND MUNICIPAL SYSTEMS INC,Municipal Owned,KS,0,0,0,0,0,16,1,2,0,1,2
601,12294,"MCLEANSBORO GAS SYSTEM, CITY OF",Municipal Owned,IL,3,4,1,3,5,7,7,17,8,5,3
602,12306,"MC LOUTH MUNICIPAL SYSTEM, CITY OF",Municipal Owned,KS,3,2,1,0,0,0,1,0,0,0,0
603,12330,"MELVILLE, TOWN OF",Municipal Owned,LA,6,0,59,0,1,1,1,4,1,18,7
604,12342,MEMPHIS LIGHT GAS & WATER DIVISION,Municipal Owned,TN,4405,3265,5501,7668,8578,5780,5733,2588,6028,4905,4870
605,12350,"CENTERPOINT ENERGY RESOURCES CORP., DBA CENTERPOINT ENERGY MINNESOTA GAS",Investor Owned,MN,8542,8733,7381,7087,7379,6972,6648,6807,6572,7502,6124
606,12372,MERCER MUNICIPAL NATURAL GAS SYSTEM,Municipal Owned,MO,2,0,1,1,2,1,2,2,0,1,0
607,12378,"MESA MUNICIPAL SYSTEM, CITY OF",Municipal Owned,AZ,349,361,324,328,254,329,324,618,597,583,489
608,12383,METCALFE MUNICIPAL GAS,Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
609,12390,METROPOLITAN UTILITIES DISTRICT,Municipal Owned,NE,2338,2813,3176,2011,2144,1785,1298,2069,1399,1152,1230
610,12408,DTE GAS COMPANY,Investor Owned,MI,11275,11209,16553,15572,13521,13210,10968,11026,8224,7491,5888
611,12420,MICHIGAN GAS UTILITIES CO,Investor Owned,MI,492,501,900,1768,1739,1942,1614,1476,1270,1265,1236
612,12438,MIDDLE TENNESSEE NATURAL GAS UTIL DIST,Municipal Owned,TN,563,512,510,316,328,283,301,342,308,379,428
613,12444,MIDDLEBOROUGH GAS & ELECTRIC DEPT,Municipal Owned,MA,25,15,43,44,77,150,41,15,17,16,13
614,12450,MIDDLETOWN CITY NATURAL GAS SYSTEM,Municipal Owned,MO,2,0,0,0,0,0,0,0,0,0,0
615,12479,MIDWEST ENERGY INC,Cooperative,KS,88,195,87,92,93,42,117,53,39,40,39
616,12486,MIDWEST NATURAL GAS CORP,Investor Owned,IN,247,308,201,198,156,142,199,149,146,167,143
617,12492,MIDWEST NATURAL GAS INC,Privately Owned,WI,33,32,145,111,112,129,133,172,136,188,111
618,12504,MILAN MUNICIPAL NATURAL GAS SYSTEM,Municipal Owned,MO,11,3,2,8,4,1,1,2,1,0,0
619,12510,"MILFORD GAS SYSTEMS, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,2,3,2
620,12522,"MILLEN NATURAL GAS SYSTEM, CITY OF",Municipal Owned,GA,0,1,5,4,2,0,0,1,7,0,1
621,12540,"MILTON, CITY OF",Municipal Owned,FL,57,75,58,53,81,51,51,71,51,74,66
622,12546,MINCO GAS AUTH,Municipal Owned,OK,11,17,21,11,8,1,1,0,1,1,11
623,12582,ATMOS ENERGY CORPORATION - MISSISSIPPI,Investor Owned,MS,3083,1557,2911,2736,3459,4021,2937,3555,3900,2730,1962
624,12606,THE EMPIRE DISTRICT GAS COMPANY,Investor Owned,MO,275,216,257,199,147,182,175,150,130,163,164
625,12642,SPIRE GULF INC.,Investor Owned,AL,1611,1440,1389,1380,1087,1416,1643,1003,724,606,550
626,12666,MONROE CITY MUNICIPAL GAS SYSTEMS,Municipal Owned,MO,1,114,161,130,0,11,2,0,3,9,4
627,12672,"MONROE NATURAL GAS DEPT, CITY OF",Municipal Owned,NC,107,89,28,52,70,57,70,103,98,102,117
628,12684,MONTANA - DAKOTA UTILITIES CO,Investor Owned,WY,511,353,310,95,123,110,171,201,192,104,116
629,12697,MUNFORD GAS DEPT,Municipal Owned,TN,30,7,15,9,18,10,13,23,21,13,21
630,12732,MONTEZUMA NATURAL GAS DEPT,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
631,12738,MONTEZUMA MUNICIPAL GAS UTILITIES DEPT,Municipal Owned,IN,3,0,1,0,0,0,0,2,0,0,0
632,12744,"MONTGOMERY, CITY OF",Municipal Owned,MO,1,2,3,2,5,1,1,2,0,1,1
633,12750,"MONTGOMERY, TOWN OF",Municipal Owned,LA,0,20,0,2,2,13,13,9,8,5,9
634,12756,MONTICELLO GAS SYSTEM,Municipal Owned,GA,0,7,3,2,6,9,6,17,24,5,2
635,12758,MONTPELIER GAS SYSTEM,Municipal Owned,LA,4,4,4,0,0,0,1,8,1,4,2
636,12768,MOREAUVILLE GAS DEPT,Municipal Owned,LA,3,0,0,6,116,33,23,20,17,18,11
637,12774,MOREHEAD MUNICIPAL UTILITIES PLANT BOARD,Municipal Owned,KY,13,11,2,0,0,6,10,11,14,13,26
638,12776,"MORGAN CITY GAS DEPT, CITY OF",Municipal Owned,LA,44,35,45,53,19,11,14,11,11,13,16
639,12778,"MORGANFIELD GAS SYSTEM, CITY OF",Municipal Owned,KY,19,11,12,23,14,9,4,5,9,3,8
640,12780,MORGANTOWN NATURAL GAS SYSTEM,Municipal Owned,KY,2,4,5,4,6,4,5,2,6,4,4
641,12786,"MORGANZA, VILLAGE OF",Municipal Owned,LA,0,8,14,24,25,11,9,6,8,7,13
642,12794,MORNING SUN MUNICIPAL GAS SYSTEM,Municipal Owned,IA,1,2,7,1,3,1,0,0,0,0,0
643,12798,"MORTON GAS SYSTEM, CITY OF",Municipal Owned,TX,3,3,3,1,1,1,6,5,4,0,0
644,12816,"MOSS POINT MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,MS,404,404,481,342,447,275,116,65,82,63,186
645,12823,MOULTON MUNICIPAL GAS SYSTEM,Municipal Owned,IA,2,0,2,2,1,1,0,0,2,0,0
646,12824,MOULTON GAS SYSTEM,Municipal Owned,AL,8,13,6,7,8,4,5,6,5,6,3
647,12828,"MOULTRIE GAS DEPT, CITY OF",Municipal Owned,GA,40,17,7,6,15,10,9,10,9,7,7
648,12846,"MOUNDRIDGE GAS DEPT, CITY OF",Municipal Owned,KS,11,4,4,1,4,4,5,9,4,9,5
649,12858,MT CARMEL PUBLIC UTILITY CO,Investor Owned,IL,8,15,16,18,3,8,12,11,5,1,0
650,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,Investor Owned,WY,124,104,91,70,73,60,60,60,21,46,66
651,12878,MOUNTAINEER GAS CO,Privately Owned,WV,3709,2905,3651,3303,3317,2275,3399,2934,3152,3285,3304
652,12894,"MOUNTAINAIR, TOWN OF",Municipal Owned,NM,0,0,2,0,0,0,0,0,0,4,0
653,12897,"MULBERRY, CITY OF",Municipal Owned,KS,2,1,4,1,0,2,3,1,1,2,1
654,12900,MULGA NATURAL GAS SYSTEM,Municipal Owned,AL,32,46,39,26,34,22,7,15,15,3,4
655,12903,TWO HARBORS CITY MUNICIPAL GAS DEPT,Municipal Owned,MN,1,2,3,3,4,2,1,0,6,10,1
656,12918,MURRAY NATURAL GAS SYSTEM,Municipal Owned,KY,54,26,44,41,58,34,37,50,104,79,103
657,13030,"NASHVILLE, CITY OF",Municipal Owned,IL,6,0,0,1,5,5,8,12,1,5,14
658,13050,"NASHVILLE, CITY OF",Municipal Owned,GA,44,0,7,0,0,0,0,0,0,0,0
659,13061,NATIONAL FUEL GAS DISTRIBUTION CORP,Investor Owned,PA,2064,1673,1623,1597,1842,1786,1603,1280,1441,1241,1171
660,13062,NATIONAL FUEL GAS DISTRIBUTION CORP - NEW YORK,Investor Owned,NY,3400,3314,4474,3803,3779,4488,3246,2857,2489,2598,2018
661,13063,NATIONAL FUEL GAS SUPPLY CORP,Investor Owned,PA,0,1,3,11,3,5,6,10,25,3,2
662,13170,"NAVASOTA, CITY OF",Municipal Owned,TX,37,29,21,51,20,23,16,26,27,27,10
663,13180,NEBRASKA CITY UTILITIES,Municipal Owned,NE,18,5,6,13,11,14,8,18,11,6,16
664,13210,"NEODESHA GAS DEPT, CITY OF",Municipal Owned,KS,10,3,5,1,1,7,0,2,0,0,2
665,13226,NEW ALBANY GAS SYSTEM,Municipal Owned,MS,60,47,68,63,54,67,46,35,36,41,26
666,13250,"NEW BOSTON GAS DEPT, CITY OF",Municipal Owned,IL,3,0,4,0,1,0,2,2,1,0,3
667,13260,NEW FLORENCE NATURAL GAS SYSTEM,Municipal Owned,MO,10,0,0,2,1,0,0,5,6,1,2
668,13280,"NEW HARMONY GAS DEPT, TOWN OF",Municipal Owned,IN,2,1,3,6,0,6,5,4,6,2,5
669,13290,NEW HAVEN CITY NATURAL GAS SYSTEM,Municipal Owned,MO,1,0,7,1,0,2,1,3,3,4,0
670,13299,NEW JERSEY NATURAL GAS CO,Investor Owned,NJ,1869,2114,2754,1805,2237,1843,1494,1389,1419,1094,974
671,13302,NATIONAL GAS & OIL CORP,Cooperative,OH,271,499,728,711,966,1110,369,528,362,425,403
672,13360,"ENTERGY NEW ORLEANS, LLC",Investor Owned,LA,830,735,549,476,458,528,615,501,401,400,338
673,13370,"NEW ROADS GAS SYSTEM, TOWN OF",Municipal Owned,LA,7,17,8,8,8,6,19,6,13,1,8
674,13390,NEW SUMMERFIELD GAS CO,Municipal Owned,TX,97,16,4,0,0,0,0,0,5,37,22
675,13400,NEW ULM PUBLIC UTILITIES COMMISSION,Municipal Owned,MN,5,4,12,1,6,7,7,7,4,5,3
676,13410,NEW YORK MILLS MUNICIPAL GAS SYSTEM,Municipal Owned,MN,2,1,0,0,0,2,0,1,0,0,0
677,13420,NEW YORK STATE ELECTRIC & GAS CORP,Investor Owned,NY,395,796,557,378,474,542,386,449,369,201,270
678,13430,NEWBERN GAS DEPT,Municipal Owned,TN,19,16,13,9,17,6,18,14,10,10,4
679,13440,"NEWELLTON, TOWN OF - ST JOSEPH JOINT LINE",Municipal Owned,LA,0,0,7,7,7,14,12,13,7,0,6
680,13460,"NEWTON GAS SYSTEM, CITY OF",Municipal Owned,TX,0,5,17,23,9,4,3,1,3,1,9
681,13470,NEZPIQUE GAS SYSTEM INC,Cooperative,LA,3,2,4,3,1,0,8,3,1,3,2
682,13480,NIAGARA MOHAWK POWER CORP,Investor Owned,RI,2579,2393,2260,1825,2057,1312,1356,1526,1615,1522,1182
683,13530,"NORRIS CITY GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,0,8,1,0,0,0,0,0,1,0,0
684,13535,NORTH ALABAMA GAS DISTRICT,Municipal Owned,AL,53,57,30,58,59,47,62,76,66,52,68
685,13610,NORTH CROSSETT GAS & WATER,Municipal Owned,AR,0,15,13,22,19,27,19,15,10,25,24
686,13620,NORTH EAST HEAT & LIGHT CO,Privately Owned,PA,44,66,53,62,40,44,29,29,36,13,15
687,13630,NORTHEAST OKLAHOMA PUBLIC FACILITIES AUTH,Municipal Owned,OK,24,39,27,16,17,17,21,79,35,24,11
688,13635,NORTHEAST OHIO NATURAL GAS CORP,Privately Owned,OH,59,64,66,59,76,89,80,71,82,159,177
689,13639,NORGASCO INC,Investor Owned,AK,0,0,3,2,2,1,0,1,0,2,2
690,13660,NORTH SHORE GAS CO,Investor Owned,IL,497,592,439,406,347,372,344,287,289,1135,1338
691,13710,NORTHERN ILLINOIS GAS CO,Investor Owned,IL,14400,12344,11582,11332,11332,12932,14048,13963,22411,28942,27525
692,13725,NORTHERN INDUSTRIAL ENERGY DEVELOPMENT INC,Privately Owned,OH,0,0,0,0,0,1,1,0,0,0,0
693,13730,NORTHERN INDIANA PUBLIC SERVICE CO,Investor Owned,IN,4172,3611,5270,5174,4020,3851,4524,3306,3142,3185,2470
694,13772,FERRELLGAS,Privately Owned,WI,6,6,1,6,1,0,0,0,0,0,1
695,13783,NORTHERN STATES POWER CO OF WISCONSIN,Investor Owned,WI,247,393,333,283,248,223,211,176,261,213,198
696,13795,NORTHERN UTILITIES INC (ME),Investor Owned,ME,481,376,464,671,291,419,283,218,273,210,163
697,13800,"NORTHERN UTILITIES, INC. (NH)",Investor Owned,NH,159,203,229,178,183,183,85,62,57,44,60
698,13820,NORTHWEST ALABAMA GAS DISTRICT,Municipal Owned,AL,199,205,195,242,225,233,184,145,227,192,157
699,13840,NORTHWEST NATURAL GAS CO,Privately Owned,WA,56,59,73,78,74,92,69,88,85,81,85
700,13860,"NORWICH DEPT OF PUBLIC UTILITIES, CITY OF",Municipal Owned,CT,62,39,56,22,121,76,64,36,45,47,14
701,14010,OAK RIDGE UTIL DIST,Municipal Owned,TN,169,125,57,57,71,53,56,53,52,72,53
702,14040,"OBION GAS SYSTEM, TOWN OF",Municipal Owned,TN,0,0,0,0,54,16,28,6,20,8,4
